gene	meta_log2FC	meta_p	meta_padj	n_datasets	direction
AC005498.3	-0.345634096752493	1	1	3	DOWN
AC005519.1	-0.727139340069345	1	1	1	DOWN
AC005520.2	-0.00862366660497161	1	1	1	DOWN
AC005523.2	-0.191051728390624	1	1	3	UP
AC005523.3	0.180740022709605	1	1	2	UP
AC005532.1	0.0574232214400051	1	1	1	UP
AC005534.1	0.400663219437172	1	1	1	UP
AC005537.2	0.363813588905908	1	1	3	UP
AC005562.1	-0.33291581283572	1	1	2	DOWN
AC005586.1	0.258458026123294	1	1	1	UP
AC005592.3	-0.414599984380021	1	1	2	UP
AC005606.14	-0.450050601951337	1	1	3	UP
AC005606.2	0.802897925404145	1	1	1	UP
AC005614.5	0.253404885654765	1	1	1	UP
AC005622.1	0.622976190149295	1	1	1	UP
AC005670.3	-0.791368029322029	1	1	1	DOWN
AC005674.2	0.822143283254975	1	1	1	UP
AC005682.1	0.341994803328768	1	1	1	UP
AC005696.3	2.07363363631779	0.681031547953836	1	1	UP
AC005725.1	-6.13314578137041	0.216828422472634	1	1	DOWN
AC005726.1	0.460165509841633	1	1	1	UP
AC005726.3	0.126595598322177	1	1	1	UP
AC005754.7	-0.944962695939082	1	1	2	UP
AC005776.2	-0.32519285070364	1	1	1	DOWN
AC005785.1	0.0120799627618572	1	1	1	UP
AC005785.2	-0.183134719938303	1	1	4	UP
AC005831.1	0.412341641884884	1	1	1	UP
AC005837.1	0.597336382602364	1	1	1	UP
AC005837.3	0.660786470840687	1	1	1	UP
AC005838.2	-0.0325609596907895	1	1	2	UP
AC005839.1	0.670419279447115	1	1	1	UP
AC005840.2	0.598699360773	1	1	1	UP
AC005840.4	0.662598813403995	1	1	1	UP
AC005842.1	1.89529198895167	0.459806971583194	1	1	UP
AC005865.1	0.451951220929418	1	1	1	UP
AC005865.2	-0.314884827744987	1	1	1	DOWN
AC005912.1	0.649687313941105	1	1	1	UP
AC005943.2	-0.0135380709308159	1	1	1	DOWN
AC005944.2	-0.47546259760899	1	1	1	DOWN
AC005972.3	-0.883025900432148	1	1	1	DOWN
AC006001.2	1.05476983248986	1	1	1	UP
AC006001.3	0.116962264855386	1	1	1	UP
AC006008.1	-0.242963163393421	1	1	1	DOWN
AC006017.1	-0.716655021775001	1	1	1	DOWN
AC006026.13	-0.092059638464737	1	1	2	DOWN
AC006033.2	-0.372826597890992	1	1	1	DOWN
AC006059.1	-0.3113840050155	1	1	1	DOWN
AC006064.2	0.359624592406989	1	1	1	UP
AC006111.2	0.150750052465023	1	1	1	UP
AC006128.1	-0.0304733733745995	1	1	1	DOWN
AC006128.2	0.358289602286715	1	1	1	UP
AC006129.2	0.409045312902337	1	1	2	UP
AC006148.1	-4.32872181112656	0.394963379204617	1	1	DOWN
AC006160.1	0.291324603282311	1	1	1	UP
AC006213.2	-1.2009050420438	1	1	1	DOWN
AC006213.4	-0.646523411598028	1	1	1	DOWN
AC006230.1	0.57842653653245	1	1	1	UP
AC006238.1	-0.433561989773205	1	1	1	DOWN
AC006252.1	0.370492707277351	1	1	1	UP
AC006254.1	-0.0546446389187082	1	1	1	DOWN
AC006277.1	-0.354110067163978	1	1	1	DOWN
AC006277.2	-0.593656317038157	1	1	1	DOWN
AC006330.1	0.243796036786197	1	1	1	UP
AC006333.2	0.0439412542120587	1	1	1	UP
AC006369.1	0.653111335514431	1	1	1	UP
AC006369.2	1.20884260035545	1	1	1	UP
AC006372.2	1.95587606906514	1	1	1	UP
AC006378.1	0.0294572949806261	1	1	1	UP
AC006378.2	-0.4035741792662	1	1	1	DOWN
AC006387.1	-1.58446887387485	1	1	1	DOWN
AC006435.2	-0.319254265689732	1	1	1	DOWN
AC006453.2	-0.0593922023618235	1	1	1	DOWN
AC006460.2	0.0960704789422195	1	1	1	UP
AC006480.2	-0.244042005011877	1	1	1	DOWN
AC006486.10	0.10900578816594	1	1	1	UP
AC006486.14	-0.0163763547921761	1	1	1	DOWN
AC006486.2	0.0457034999780827	1	1	1	UP
AC006486.9	0.0934028974218438	1	1	1	UP
AC006504.1	1.83994352309892	0.874974626453455	1	1	UP
AC006504.5	0.354947841657988	1	1	1	UP
AC006504.7	0.492602096391532	1	1	1	UP
AC006538.1	-0.0265060081854618	1	1	4	UP
AC006538.4	0.0253015704315274	1	1	1	UP
AC006547.1	0.282737400068317	1	1	1	UP
AC006581.2	-0.249626810471902	1	1	1	DOWN
AC006946.16	-0.0480382250785686	1	1	1	DOWN
AC006946.2	-1.29479342849383	1	1	1	DOWN
AC006978.1	0.818249358819054	1	1	1	UP
AC006978.6	-0.683098695949672	1	1	1	DOWN
AC007009.1	-0.435010382000307	1	1	1	DOWN
AC007036.6	0.247285524124425	1	1	1	UP
AC007038.1	0.26541654454853	1	1	1	UP
AC007038.2	0.343628004791514	1	1	1	UP
AC007040.11	0.0606735860282292	1	1	1	UP
AC007066.2	0.351499054953787	1	1	1	UP
AC007098.1	0.0378206120081344	1	1	1	UP
AC007114.1	0.0401538702370832	1	1	1	UP
AC007191.1	-1.05744846206109	1	1	1	DOWN
AC007192.4	0.00644165602443843	1	1	1	UP
AC007216.3	0.178706875225106	1	1	1	UP
AC007220.1	0.593523087750248	1	1	1	UP
AC007228.11	0.228497106100523	1	1	2	UP
AC007255.8	0.745819607277103	1	1	2	UP
AC007262.2	0.786530985068833	1	1	1	UP
AC007278.1	0.639509801085119	1	1	1	UP
AC007278.2	0.266273650468742	1	1	1	UP
AC007292.1	-0.00724283714761788	1	1	1	DOWN
AC007292.2	1.50063702575759	1	1	1	UP
AC007292.3	0.158848530545007	1	1	2	UP
AC007292.6	-0.0479847213052922	1	1	1	DOWN
AC007318.1	0.0960862880319882	1	1	1	UP
AC007318.2	0.538987071365697	1	1	1	UP
AC007319.1	0.0901666761852965	1	1	2	UP
AC007325.4	0.632423934449112	1	1	1	UP
AC007336.2	1.92569366345632	1	1	1	UP
AC007342.3	1.50176054674273	1	1	1	UP
AC007342.7	0.992248527812176	1	1	1	UP
AC007349.5	0.131214878584902	1	1	2	UP
AC007362.3	0.770220540225024	1	1	2	UP
AC007364.1	-0.608332823661613	1	1	2	UP
AC007365.3	-0.374496881523458	1	1	2	UP
AC007383.3	-0.0234240771689431	1	1	1	DOWN
AC007384.1	-0.0425136447584848	1	1	1	DOWN
AC007389.3	-0.485761590719972	1	1	2	DOWN
AC007390.2	-0.249859941860272	1	1	1	DOWN
AC007401.2	0.356938140387887	1	1	2	UP
AC007405.1	0.161582158644653	1	1	1	UP
AC007405.3	-1.0428917698746	1	1	1	DOWN
AC007405.6	-0.0246983082347216	1	1	1	DOWN
AC007405.8	0.167549136542767	1	1	1	UP
AC007406.5	0.0371452729485069	1	1	1	UP
AC007448.4	-0.286212219995907	1	1	1	DOWN
AC007448.5	-0.722740773404657	1	1	1	DOWN
AC007463.2	-1.07145683162375	1	1	1	DOWN
AC007485.2	-3.04861575896655e-05	1	1	1	DOWN
AC007541.1	-1.05442784995688	1	1	1	DOWN
AC007557.2	0.248020678639965	1	1	2	UP
AC007566.1	-0.110931159037926	1	1	1	DOWN
AC007569.1	0.655811331648164	1	1	1	UP
AC007611.1	0.770381518071837	1	1	1	UP
AC007622.2	0.283303135801639	1	1	1	UP
AC007663.4	0.651162639030723	1	1	1	UP
AC007680.2	0.251199604064596	1	1	2	UP
AC007686.3	0.266758618164713	1	1	1	UP
AC007728.2	-0.0112584336458469	1	1	1	DOWN
AC007728.3	-0.348379912184317	1	1	1	DOWN
AC007731.1	-0.639623428596527	1	1	1	DOWN
AC007743.1	-0.150137417230454	1	1	1	DOWN
AC007773.1	-0.203401619000498	1	1	1	DOWN
AC007787.2	0.219532107768308	1	1	2	UP
AC007878.1	-0.208233054804058	1	1	1	DOWN
AC007879.2	-0.43682553134075	1	1	1	DOWN
AC007881.4	-0.927684073687309	1	1	1	DOWN
AC007906.2	-0.0838523639536043	1	1	1	DOWN
AC007953.1	0.264118580479297	1	1	1	UP
AC007967.3	0.54416869068913	1	1	2	UP
AC007969.1	0.242859822709224	1	1	1	UP
AC007991.2	-0.713396523089318	1	1	1	DOWN
AC007996.1	-0.0737165085700393	1	1	1	DOWN
AC008014.1	-0.709814865927857	1	1	1	DOWN
AC008038.1	0.173688868776317	1	1	1	UP
AC008063.1	-0.207967831024375	1	1	1	DOWN
AC008074.2	0.871570011800228	1	1	1	UP
AC008079.1	0.097776813429784	1	1	1	UP
AC008079.12	-0.0185731158110642	1	1	1	DOWN
AC008088.4	0.518621700017885	1	1	2	UP
AC008105.1	0.0591594897987254	1	1	1	UP
AC008105.2	0.359777545644569	1	1	1	UP
AC008105.3	0.923563075700367	1	1	1	UP
AC008115.3	0.673244416221152	1	1	1	UP
AC008115.4	-0.127292454653898	1	1	1	DOWN
AC008119.1	-0.143580362541906	1	1	1	DOWN
AC008124.1	0.134872700799349	1	1	1	UP
AC008264.2	1.73568584469013	1	1	1	UP
AC008267.3	0.154401138494742	1	1	1	UP
AC008267.5	-0.615421870388487	1	1	1	DOWN
AC008269.1	-1.16916969760612	1	1	1	DOWN
AC008280.3	-0.788197864627173	1	1	1	DOWN
AC008429.1	0.257257637795869	1	1	1	UP
AC008429.2	-0.0123626006452213	1	1	1	DOWN
AC008438.1	0.353184523428724	1	1	1	UP
AC008443.1	-0.0940690256820965	1	1	1	DOWN
AC008467.1	0.527737370295464	1	1	1	UP
AC008537.2	-0.447663163219416	1	1	1	DOWN
AC008537.3	-0.597957668075448	1	1	1	DOWN
AC008537.4	0.0300300452341463	1	1	1	UP
AC008555.2	0.869996139133331	1	1	1	UP
AC008555.4	1.78851759698451	0.404697754457241	1	1	UP
AC008555.7	0.406027573183359	1	1	1	UP
AC008592.3	1.31448701955227	1	1	1	UP
AC008608.2	0.331429597454487	1	1	1	UP
AC008609.1	-1.3910913243506	1	1	1	DOWN
AC008610.1	0.349000491743309	1	1	1	UP
AC008687.4	0.653998127636498	1	1	1	UP
AC008691.1	0.253861042960978	1	1	1	UP
AC008735.1	0.590512657406626	1	1	1	UP
AC008735.2	0.311879582830816	1	1	1	UP
AC008735.4	0.15879302483883	1	1	1	UP
AC008736.1	0.797980119998613	1	1	1	UP
AC008746.12	-0.129789330887731	1	1	2	DOWN
AC008752.3	-0.228402400305921	1	1	1	DOWN
AC008753.4	0.600411324192841	1	1	2	UP
AC008760.2	0.913490331651855	1	1	1	UP
AC008763.1	0.30747304861957	1	1	1	UP
AC008764.2	0.358710970193049	1	1	1	UP
AC008764.6	-0.17140068135756	1	1	1	DOWN
AC008764.8	0.0783326170258416	1	1	1	UP
AC008770.3	0.285587465499982	1	1	1	UP
AC008771.1	0.281591723599947	1	1	1	UP
AC008870.2	0.163293066468737	1	1	1	UP
AC008875.2	0.804170292002413	1	1	1	UP
AC008875.3	0.890589246796128	1	1	1	UP
AC008894.2	-0.330467846284065	1	1	1	DOWN
AC008894.3	-0.157959248673808	1	1	1	DOWN
AC008895.1	1.32561861440837	1	1	1	UP
AC008897.2	-0.430271240358299	1	1	1	DOWN
AC008897.3	-2.08472427462136	1	1	1	DOWN
AC008906.1	0.554986776503078	1	1	1	UP
AC008915.2	0.357893643821186	1	1	1	UP
AC008937.3	0.536347143744686	1	1	1	UP
AC008957.1	1.69978879295477	1	1	1	UP
AC008966.1	-0.270685006272556	1	1	1	DOWN
AC008966.3	0.795188786457151	1	1	1	UP
AC008969.1	0.319980244574688	1	1	1	UP
AC009005.1	-0.477767586394209	1	1	1	DOWN
AC009022.1	0.669320202297988	0.659975464970004	1	1	UP
AC009041.2	1.87143849186498	1	1	1	UP
AC009041.4	0.0587931190099115	1	1	1	UP
AC009052.12	0.267428869601173	1	1	1	UP
AC009053.1	0.306942843666946	1	1	1	UP
AC009053.3	-0.416116792743023	1	1	1	DOWN
AC009061.2	-0.219016173294987	1	1	1	DOWN
AC009065.4	0.354195855016127	1	1	1	UP
AC009065.8	0.418780428623178	1	1	1	UP
AC009078.3	-1.74800425451112	1	1	1	DOWN
AC009086.2	-0.0184411489705272	1	1	1	DOWN
AC009090.4	-0.254717222590995	1	1	1	DOWN
AC009090.6	0.190057934590068	1	1	1	UP
AC009093.1	0.598500762672635	1	1	1	UP
AC009093.2	0.466763120129624	1	1	1	UP
AC009093.4	-0.147526774610004	1	1	1	DOWN
AC009093.6	-0.105413883822997	1	1	1	DOWN
AC009093.7	0.227190294541338	1	1	1	UP
AC009107.2	0.397139497004481	1	1	1	UP
AC009113.1	0.220121696340169	1	1	1	UP
AC009118.3	0.890790585669895	1	1	1	UP
AC009120.1	-0.26056232482758	1	1	1	DOWN
AC009120.2	0.00758428685057007	1	1	1	UP
AC009120.3	-0.878793541677668	1	1	1	DOWN
AC009120.6	0.120292890335846	1	1	3	UP
AC009126.1	-0.292775170137494	1	1	1	DOWN
AC009133.1	0.539375266879551	1	1	1	UP
AC009133.12	-0.278316852983227	1	1	1	DOWN
AC009133.15	0.188201516033358	1	1	3	UP
AC009133.23	-0.0554585076442921	1	1	1	DOWN
AC009133.3	1.97144141080933	1	1	1	UP
AC009159.3	0.181112372437509	1	1	1	UP
AC009163.7	0.446160151933944	1	1	1	UP
AC009237.14	-0.50798546551028	1	1	1	DOWN
AC009237.3	-0.118270389812589	1	1	1	DOWN
AC009237.8	-0.32117847027539	1	1	3	UP
AC009244.1	0.485374903684235	1	1	1	UP
AC009245.1	0.268353707610675	1	1	1	UP
AC009245.3	-0.135888378868865	1	1	1	DOWN
AC009283.1	0.259238738055735	1	1	1	UP
AC009299.2	-0.603091523457057	1	1	1	DOWN
AC009299.3	-0.479187664620409	1	1	1	DOWN
AC009302.1	-0.103313082142395	1	1	1	DOWN
AC009303.2	0.730492659556598	1	1	2	UP
AC009303.4	0.849889862471113	1	1	1	UP
AC009309.1	-0.0479889262998611	1	1	1	DOWN
AC009318.1	-0.290968378442564	1	1	1	DOWN
AC009318.2	-0.311780987978375	1	1	1	DOWN
AC009318.3	-0.315940257226609	1	1	1	DOWN
AC009403.1	0.0365933743519082	1	1	1	UP
AC009403.2	0.0289322061642066	1	1	1	UP
AC009404.1	-0.00521148314420443	1	1	1	DOWN
AC009486.2	-2.47326818338978	1	1	1	DOWN
AC009487.2	-0.192568729167459	1	1	1	DOWN
AC009502.4	0.243578884418237	1	1	2	UP
AC009506.1	0.524824515253545	1	1	2	UP
AC009533.1	0.743748885050277	1	1	1	UP
AC009549.1	1.27718441803586	0.803695499250849	1	1	UP
AC009554.2	-1.34248505117268	1	1	1	DOWN
AC009630.4	1.38144815611165	1	1	1	UP
AC009690.1	0.136127964565331	1	1	1	UP
AC009690.2	-0.621212162416691	1	1	1	DOWN
AC009779.2	0.164998867090778	1	1	1	UP
AC009779.3	0.399687380687068	1	1	1	UP
AC009779.4	0.851155113145167	1	1	1	UP
AC009779.5	0.316244748631094	1	1	1	UP
AC009812.1	0.0989228650572643	1	1	1	UP
AC009812.3	-0.180723970128965	1	1	1	DOWN
AC009812.4	0.456492272379855	1	1	1	UP
AC009831.1	0.0126112838554538	1	1	1	UP
AC009947.3	0.535348062096974	1	1	2	UP
AC009950.1	0.647262193432501	1	1	1	UP
AC009951.4	0.0276899591581628	1	1	1	UP
AC009951.6	1.56736240949449	1	1	1	UP
AC009955.2	-0.133458982728622	1	1	1	DOWN
AC009961.4	9.64281982792082e-06	1	1	1	UP
AC009962.1	0.258475896586449	1	1	1	UP
AC009974.1	1.25155563076453	1	1	1	UP
AC009975.1	0.0814992196777331	1	1	1	UP
AC009996.1	-0.482607277267212	1	1	1	DOWN
AC010095.5	0.111125570853534	1	1	2	UP
AC010132.4	-0.381704203328091	1	1	1	DOWN
AC010145.3	-0.0857235918367756	1	1	2	UP
AC010145.4	0.213716777686117	1	1	2	UP
AC010168.2	-0.131808191312082	1	1	1	DOWN
AC010175.1	0.00184849612839723	1	1	1	UP
AC010186.2	0.659724924854321	1	1	1	UP
AC010186.3	0.508792225621097	1	1	1	UP
AC010198.2	0.0281905892345383	1	1	1	UP
AC010201.2	0.3128252714438	1	1	1	UP
AC010210.1	-0.62472418156128	1	1	1	DOWN
AC010226.1	1.09227482274643	1	1	1	UP
AC010245.2	-0.204959962057316	1	1	1	DOWN
AC010247.1	1.67098441438476	0.800717158728137	1	1	UP
AC010247.2	0.904905279818795	1	1	1	UP
AC010260.1	0.0905112645184408	1	1	1	UP
AC010271.1	0.085221612712673	1	1	1	UP
AC010285.3	-0.277669578221616	1	1	1	DOWN
AC010300.1	-0.595042681299274	1	1	1	DOWN
AC010319.1	-0.420630582806338	1	1	1	DOWN
AC010319.4	0.364471268732791	1	1	1	UP
AC010326.3	-0.232494083989189	1	1	1	DOWN
AC010326.4	0.205617549835193	1	1	1	UP
AC010327.3	-4.110972149106	0.908902608573893	1	1	DOWN
AC010327.4	0.567666453240536	1	1	1	UP
AC010327.6	0.614260747681389	1	1	1	UP
AC010327.7	0.00617280303383723	1	1	1	UP
AC010327.8	-2.87709085036691	0.768499921479996	1	1	DOWN
AC010331.1	-0.520200681014535	1	1	1	DOWN
AC010332.3	-0.2991877632824	1	1	1	DOWN
AC010343.1	-0.322845899432368	1	1	1	DOWN
AC010359.2	-0.596778164061764	1	1	1	DOWN
AC010422.8	0.840138607517124	1	1	1	UP
AC010442.1	0.173321300072158	1	1	1	UP
AC010487.1	-1.3893143347458	1	1	1	DOWN
AC010491.1	-0.246508916307383	1	1	1	DOWN
AC010504.2	0.79733527070992	1	1	1	UP
AC010524.4	-0.293763750780257	1	1	2	UP
AC010536.1	0.8599611751952	1	1	1	UP
AC010536.2	-1.83673310199151	1	1	1	DOWN
AC010538.1	-0.0775529742696948	1	1	1	DOWN
AC010542.5	1.32378720963341	1	1	1	UP
AC010615.1	0.0254285452843758	1	1	1	UP
AC010615.2	0.213691318412749	1	1	1	UP
AC010618.2	-0.160296894856733	1	1	1	DOWN
AC010618.3	-0.0141350947161176	1	1	1	DOWN
AC010642.2	0.063120921436408	1	1	1	UP
AC010654.1	-0.0645713134171127	1	1	1	DOWN
AC010733.1	-0.0687392034620947	1	1	1	DOWN
AC010735.1	-1.49060892410417	1	1	1	DOWN
AC010735.2	-1.25513959730195	1	1	1	DOWN
AC010761.1	0.624616807697554	1	1	1	UP
AC010761.3	-0.678232563081237	1	1	1	DOWN
AC010761.8	-0.219400677370972	1	1	1	DOWN
AC010776.2	0.265820872624942	1	1	1	UP
AC010809.1	-1.00613217941372	1	1	1	DOWN
AC010809.2	0.132581351803465	1	1	1	UP
AC010834.3	-0.486202848231489	1	1	1	DOWN
AC010864.1	0.326963729031799	1	1	1	UP
AC010883.1	1.04050915596616	1	1	1	UP
AC010883.3	0.3962743240177	1	1	1	UP
AC010894.2	-0.327132863592829	1	1	1	DOWN
AC010894.3	0.454213603536724	1	1	2	UP
AC010894.5	0.948827686219435	1	1	1	UP
AC010896.1	0.056464147847476	1	1	1	UP
AC010913.1	-0.170937725810612	1	1	1	DOWN
AC010969.2	0.715545865333387	1	1	1	UP
AC010973.2	0.00320849754746898	1	1	1	UP
AC010976.1	0.0387412466789574	1	1	1	UP
AC010980.1	-0.747445042231253	1	1	1	DOWN
AC010980.2	-0.335513984193584	1	1	2	DOWN
AC011043.1	-0.839065910172799	1	1	1	DOWN
AC011290.2	0.292928300614282	1	1	1	UP
AC011330.1	-0.202563934112121	1	1	1	DOWN
AC011337.1	0.603474739612772	1	1	1	UP
AC011342.1	-1.09698231596239	1	1	1	DOWN
AC011346.1	-0.14391331511151	1	1	1	DOWN
AC011379.2	-0.251912260940505	1	1	1	DOWN
AC011444.1	-0.0812884400130113	1	1	1	DOWN
AC011447.3	0.513473362408856	1	1	1	UP
AC011448.1	0.282191194774538	1	1	1	UP
AC011450.1	0.378194839490733	1	1	1	UP
AC011462.4	-0.10399826079061	1	1	1	DOWN
AC011462.5	0.663379824151498	1	1	1	UP
AC011466.1	0.627835057446946	1	1	1	UP
AC011468.1	0.553687535244528	1	1	1	UP
AC011472.2	0.571964290013885	1	1	1	UP
AC011477.1	0.245630093896996	1	1	1	UP
AC011477.2	0.221981028284401	1	1	1	UP
AC011477.3	-0.212850078611188	1	1	1	DOWN
AC011481.3	-3.47294518498991	0.108835017145144	1	1	DOWN
AC011495.1	-0.155066450013512	1	1	1	DOWN
AC011498.6	-0.340296406511535	1	1	1	DOWN
AC011498.7	0.52128440361387	1	1	1	UP
AC011530.4	-0.0466559767315848	1	1	1	DOWN
AC011558.5	-0.155038735852849	1	1	1	DOWN
AC011603.2	0.10719558013117	1	1	1	UP
AC011747.6	0.29121362729517	1	1	1	UP
AC011815.1	0.462533007288413	1	1	1	UP
AC011815.2	0.703094692207475	1	1	1	UP
AC011815.3	0.00473536569749488	1	1	1	UP
AC011899.2	1.31891513366089	1	1	1	UP
AC011912.1	0.391854869365017	1	1	1	UP
AC011978.2	0.413421001913743	1	1	1	UP
AC011979.1	-0.44537164385519	1	1	1	DOWN
AC011997.1	0.924624382782201	1	1	2	UP
AC012020.1	0.260646265219254	1	1	1	UP
AC012063.1	-0.699584898218344	1	1	1	DOWN
AC012065.5	0.522826876032758	1	1	1	UP
AC012065.7	-0.663299171481242	1	1	2	DOWN
AC012073.1	0.215102421480089	1	1	1	UP
AC012085.1	-0.102025972774577	1	1	1	DOWN
AC012146.1	-0.0222235090562794	1	1	1	DOWN
AC012170.2	-0.457443447349113	1	1	1	DOWN
AC012181.2	0.219164824217407	1	1	1	UP
AC012213.1	-1.64501557286286	1	1	1	DOWN
AC012213.4	-0.854413321924804	1	1	1	DOWN
AC012254.3	1.40555887661657	1	1	1	UP
AC012254.5	0.599051380483486	1	1	1	UP
AC012291.3	0.209485707582391	1	1	1	UP
AC012306.2	0.221467869322527	1	1	1	UP
AC012306.3	0.0933828796406748	1	1	1	UP
AC012313.1	-0.0400399455305412	1	1	1	DOWN
AC012313.2	-0.515423693342205	1	1	1	DOWN
AC012313.3	-0.344287664209573	1	1	1	DOWN
AC012313.4	-1.14906412097703	1	1	1	DOWN
AC012313.5	-0.18941345056155	1	1	1	DOWN
AC012314.8	0.0652988897683738	1	1	1	UP
AC012358.2	-0.035536352770739	1	1	1	DOWN
AC012358.3	0.41035644972022	1	1	1	UP
AC012360.3	0.128638705635168	1	1	1	UP
AC012360.6	-0.820772058302326	1	1	2	DOWN
AC012368.1	0.308764406250968	1	1	1	UP
AC012443.2	0.279919705051157	1	1	1	UP
AC012459.1	-0.735755682938026	1	1	1	DOWN
AC012467.2	-0.203911441425926	1	1	1	DOWN
AC012499.1	0.500855797357623	1	1	2	UP
AC012513.3	0.193722076984417	1	1	1	UP
AC012531.1	0.399660494145092	1	1	1	UP
AC012531.25	0.266448244966009	1	1	2	UP
AC012557.1	0.181691228944852	1	1	1	UP
AC012557.2	-0.148975114916939	1	1	1	DOWN
AC012569.1	0.588611927976308	1	1	1	UP
AC012615.1	0.231661322161299	1	1	1	UP
AC012615.6	-0.763939179045334	1	1	1	DOWN
AC012618.2	0.699010852345921	1	1	1	UP
AC012618.3	0.450772337386888	1	1	1	UP
AC012636.1	-0.472413323331131	1	1	1	DOWN
AC012640.2	-0.421184353490003	1	1	1	DOWN
AC012645.1	1.03259396068735	1	1	1	UP
AC012645.3	1.33687258128284	1	1	1	UP
AC012651.1	-0.421408052435238	1	1	1	DOWN
AC013394.1	0.0797041469029235	1	1	1	UP
AC013460.1	-0.832334009715497	1	1	1	DOWN
AC013463.2	0.361588577709662	1	1	2	UP
AC013486.1	-0.233903826472959	1	1	1	DOWN
AC013652.1	-0.32727801894479	1	1	1	DOWN
AC013733.4	-0.297576309674521	1	1	2	UP
AC015688.3	0.900343558750562	1	1	1	UP
AC015712.2	-0.0109990624909864	1	1	1	DOWN
AC015726.1	0.495280613664898	1	1	1	UP
AC015799.1	-0.422854222656807	1	1	1	DOWN
AC015802.3	-0.103520799492767	1	1	1	DOWN
AC015802.4	0.0293053382739155	1	1	1	UP
AC015802.6	-0.131675790841756	1	1	1	DOWN
AC015813.1	-0.0738475371964029	1	1	1	DOWN
AC015813.5	0.450873840726038	1	1	1	UP
AC015813.6	0.33169024826146	1	1	1	UP
AC015819.1	0.857663634423616	1	1	1	UP
AC015819.2	0.71008239749969	1	1	1	UP
AC015871.1	0.578475584517442	1	1	1	UP
AC015871.4	0.253223157124378	1	1	1	UP
AC015871.7	0.23282374353028	1	1	1	UP
AC015911.3	0.778179917185904	1	1	1	UP
AC015911.7	0.975887218555952	1	1	1	UP
AC015911.8	0.0411869096326735	1	1	1	UP
AC015912.3	0.771549532075289	1	1	1	UP
AC015922.2	-0.495714771254266	1	1	1	DOWN
AC015922.3	-0.663527089089656	1	1	1	DOWN
AC015971.1	0.0706292456832169	1	1	1	UP
AC016027.1	-0.569847516216264	1	1	1	DOWN
AC016065.1	-0.165543386056495	1	1	1	DOWN
AC016074.2	0.450154232081656	1	1	1	UP
AC016355.1	1.0196724907684	1	1	1	UP
AC016394.1	-0.490126251095943	1	1	1	DOWN
AC016394.2	0.134427384471629	1	1	1	UP
AC016397.2	2.20810430533264	1	1	1	UP
AC016582.2	0.142426166786134	1	1	1	UP
AC016582.3	-0.342435925431792	1	1	1	DOWN
AC016583.2	-0.733055146905387	1	1	1	DOWN
AC016586.1	0.0210118972170128	1	1	1	UP
AC016588.2	-0.339669104120918	1	1	1	DOWN
AC016596.3	-0.860302397129141	1	1	1	DOWN
AC016717.2	-2.00554431782382	1	1	1	DOWN
AC016722.2	-0.237680304234439	1	1	1	DOWN
AC016727.1	0.0468632688504334	1	1	1	UP
AC016734.1	-0.409081767909658	1	1	1	DOWN
AC016738.1	-1.29597687291795	1	1	1	DOWN
AC016739.1	-0.405953110453504	1	1	1	DOWN
AC016739.2	-0.0133085857486409	1	1	1	DOWN
AC016747.1	-0.366535940969765	1	1	1	DOWN
AC016747.2	-0.0669380901134143	1	1	1	DOWN
AC016747.3	0.0558592057428866	1	1	1	UP
AC016769.1	-0.536727835740094	1	1	1	DOWN
AC016773.1	0.706566949672177	1	1	1	UP
AC016831.1	0.380732945405745	1	1	1	UP
AC016831.7	-0.262385178537739	1	1	3	UP
AC016876.1	0.545528102314821	1	1	1	UP
AC016949.1	-0.628274903351605	1	1	1	DOWN
AC016957.2	1.17940031190349	1	1	1	UP
AC016999.2	-0.367233663398577	1	1	3	UP
AC017002.2	-0.06308992060186	1	1	2	UP
AC017074.1	0.882295264955473	1	1	1	UP
AC017074.2	0.831010747833347	1	1	1	UP
AC017100.1	0.817921939812057	1	1	1	UP
AC017104.1	0.543376326049541	1	1	1	UP
AC017104.6	-0.0429610029781267	1	1	3	DOWN
AC017116.2	0.188904253240237	1	1	1	UP
AC018413.1	-0.0539187462563883	1	1	1	DOWN
AC018462.2	-0.221659839458685	1	1	2	UP
AC018521.5	-0.0696600543133225	1	1	1	DOWN
AC018529.2	0.663926210049931	1	1	1	UP
AC018552.2	2.43979578442132	0.39549118026846	1	1	UP
AC018553.1	0.793366636350403	1	1	1	UP
AC018628.1	0.392676239575447	1	1	1	UP
AC018638.1	-0.0288901999250277	1	1	1	DOWN
AC018638.2	0.251149399796499	1	1	1	UP
AC018638.4	0.0796644374273803	1	1	1	UP
AC018638.5	0.59801623898727	1	1	1	UP
AC018638.6	-0.316018189829191	1	1	1	DOWN
AC018638.7	-0.56844434265474	1	1	1	DOWN
AC018645.3	-0.635829603108102	1	1	1	DOWN
AC018647.1	-1.08474280643002	1	1	1	DOWN
AC018647.2	0.0026715040446059	1	1	1	UP
AC018665.1	-0.343531717817636	1	1	1	DOWN
AC018682.1	0.26357255402926	1	1	1	UP
AC018690.1	0.456535761662253	1	1	1	UP
AC018695.4	0.326943361054667	1	1	1	UP
AC018695.9	3.03362090574591	0.641900957565806	1	1	UP
AC018738.1	0.180446654242263	1	1	1	UP
AC018755.16	-0.106626485677852	1	1	3	UP
AC018755.17	-0.105185570078865	1	1	2	UP
